1: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-4', param_4_gly2='-10'
87: param_1_biomass1='0.015', param_2_biomass2='0.01', param_3_gly1='-0.1', param_4_gly2='-10'
88: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-9'
89: param_1_biomass1='0.03', param_2_biomass2='0.015', param_3_gly1='-4', param_4_gly2='-8'
90: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-13'
91: param_1_biomass1='0.1', param_2_biomass2='0.03', param_3_gly1='-4.5', param_4_gly2='-12'
92: param_1_biomass1='0.07', param_2_biomass2='0.1', param_3_gly1='-0.1', param_4_gly2='-11'
93: param_1_biomass1='0.05', param_2_biomass2='0.01', param_3_gly1='-2', param_4_gly2='-16'
94: param_1_biomass1='0.025', param_2_biomass2='0.03', param_3_gly1='-4', param_4_gly2='-14'
95: param_1_biomass1='0.025', param_2_biomass2='0.07', param_3_gly1='-2', param_4_gly2='-16'
96: param_1_biomass1='0.025', param_2_biomass2='0.03', param_3_gly1='-3', param_4_gly2='-8'
97: param_1_biomass1='0.07', param_2_biomass2='0.02', param_3_gly1='-0.5', param_4_gly2='-16'
98: param_1_biomass1='0.05', param_2_biomass2='0.1', param_3_gly1='-3', param_4_gly2='-15'
99: param_1_biomass1='0.025', param_2_biomass2='0.015', param_3_gly1='-4', param_4_gly2='-10'
100: param_1_biomass1='0.01', param_2_biomass2='0.025', param_3_gly1='-5', param_4_gly2='-10'
