1: param_1_biomass1='0.1', param_2_biomass2='0.1', param_3_gly1='-1', param_4_gly2='-15',1,3.39166
41: param_1_biomass1='0.1', param_2_biomass2='0.125', param_3_gly1='-0.1', param_4_gly2='-14.5',41,3.39581
42: param_1_biomass1='0.15', param_2_biomass2='0.1', param_3_gly1='-1.5', param_4_gly2='-16',42,3.35742
43: param_1_biomass1='0.1', param_2_biomass2='0.125', param_3_gly1='-0.1', param_4_gly2='-15',43,3.39581
44: param_1_biomass1='0.01', param_2_biomass2='0.15', param_3_gly1='-1.5', param_4_gly2='-13',44,0.982426
45: param_1_biomass1='0.025', param_2_biomass2='0.05', param_3_gly1='-0.1', param_4_gly2='-14.5',45,2.72254
46: param_1_biomass1='0.01', param_2_biomass2='0.125', param_3_gly1='-0.5', param_4_gly2='-11',46,1.03602
47: param_1_biomass1='0.05', param_2_biomass2='0.125', param_3_gly1='-0.5', param_4_gly2='-13',47,3.3039
48: param_1_biomass1='0.01', param_2_biomass2='0.125', param_3_gly1='-1.5', param_4_gly2='-12',48,1.03602
49: param_1_biomass1='0.125', param_2_biomass2='0.15', param_3_gly1='-2', param_4_gly2='-15.5',49,3.39848
50: param_1_biomass1='0.025', param_2_biomass2='0.15', param_3_gly1='-2', param_4_gly2='-14',50,1.98142
