cycle	plasticDegradationEstrategy3-dPCA_10	defaultModel-3-consumoSeparado_10
104.0	0.1361271707	0.21970988927
105.0	0.13599104353	0.22187586306
106.0	0.13585505249	0.22251883713
107.0	0.13571919744	0.22466645446
108.0	0.13558347824	0.22445199253
109.0	0.13544789476	0.22666471557
110.0	0.13531244687	0.22756572326
111.0	0.13517713442	0.2292422317
112.0	0.13504195729	0.22977242368
113.0	0.13490691533	0.23195444366
114.0	0.13477200841	0.23177651574
115.0	0.13463723641	0.23406144638
116.0	0.13450259917	0.23459710897
117.0	0.13436809657	0.236687684
118.0	0.13423372847	0.23668154853
119.0	0.13409949474	0.23901483463
120.0	0.13396539525	0.23913933978
121.0	0.13383142985	0.24149685561
122.0	0.13369759842	0.24137311324
123.0	0.13356390083	0.24375265036
124.0	0.13343033693	0.24386230957
125.0	0.13329690659	0.24626638602
126.0	0.13316360968	0.24602011963
127.0	0.13303044607	0.24577409951
128.0	0.13289741563	0.24819702304
129.0	0.13276451821	0.24837081714
130.0	0.13263175369	0.25067001073
131.0	0.13249912194	0.25052103022
132.0	0.13236662282	0.25299075058
133.0	0.13223425619	0.25282220141
134.0	0.13210202194	0.25531460748
135.0	0.13196991992	0.25509608794
136.0	0.13183795	0.25761091075
137.0	0.13170611205	0.25737601626
138.0	0.13157440593	0.25991331537
139.0	0.13144283153	0.25965340205
140.0	0.1313113887	0.25939374865
141.0	0.13118007731	0.26195093924
142.0	0.13104889723	0.26169298409
143.0	0.13091784833	0.26420964155
144.0	0.13078693048	0.26394543191
145.0	0.13065614355	0.26368148648
146.0	0.13052548741	0.26623156761
147.0	0.13039496192	0.26596533605
148.0	0.13026456696	0.26569937071
149.0	0.13013430239	0.2682086875
150.0	0.13000416809	0.26797270898
151.0	0.12987416392	0.2703463748
152.0	0.12974428976	0.27025314265
153.0	0.12961454547	0.27245845437
154.0	0.12948493092	0.27253246923
155.0	0.12935544599	0.27455347663
156.0	0.12922609055	0.27480264974
157.0	0.12909686446	0.27663905817
158.0	0.12896776759	0.27705697078
159.0	0.12883879983	0.27872105755
160.0	0.12870996103	0.27929069324
161.0	0.12858125106	0.28080318722
162.0	0.12845266981	0.28150121855
163.0	0.12832421714	0.28288707885
164.0	0.12819589293	0.28368786063
165.0	0.12806769703	0.28497266638
166.0	0.12793962934	0.28585137703
167.0	0.12781168971	0.28705872051
168.0	0.12768387802	0.28799342044
169.0	0.12755619414	0.28914338803
170.0	0.12742863795	0.29011603717
171.0	0.12730120931	0.29122463746
172.0	0.1271739081	0.29222128603
173.0	0.12704673419	0.2933005668
174.0	0.12691968746	0.29431099937
175.0	0.12679276777	0.29536957339
176.0	0.126665975	0.29638667128
177.0	0.12653930903	0.29743041289
178.0	0.12641276972	0.29844943923
179.0	0.12628635695	0.29948218424
180.0	0.12616007059	0.30050012196
181.0	0.12603391052	0.30152427554
182.0	0.12590787661	0.30253928239
183.0	0.12578196873	0.3029730448
184.0	0.12565618676	0.30267007176
185.0	0.12553053058	0.30236740168
186.0	0.12540500005	0.30206503428
187.0	0.12527959505	0.30176296925
188.0	0.12515431545	0.30146120628
189.0	0.12502916114	0.30115974507
190.0	0.12490413197	0.30085858533
191.0	0.12477922784	0.30055772674
192.0	0.12465444861	0.30025716902
193.0	0.12452979417	0.29995691185
194.0	0.12440526437	0.29965695493
195.0	0.12428085911	0.29935729798
196.0	0.12415657825	0.29905794068
197.0	0.12403242167	0.29875888274
198.0	0.12390838925	0.29846012386
199.0	0.12378448086	0.29816166373
200.0	0.12366069638	0.29786350207
201.0	0.12353703568	0.29756563857
202.0	0.12341349865	0.29726807293
203.0	0.12329008515	0.29697080486
204.0	0.12316679506	0.29667383405
205.0	0.12304362827	0.29637716022
206.0	0.12292058464	0.29608078306
207.0	0.12279766405	0.29578470228
208.0	0.12267486639	0.29548891757
209.0	0.12255219152	0.29519342866
210.0	0.12242963933	0.29489823523
211.0	0.12230720969	0.29460333699
212.0	0.12218490248	0.29430873365
213.0	0.12206271758	0.29401442492
214.0	0.12194065486	0.2937204105
215.0	0.12181871421	0.29342669009
216.0	0.12169689549	0.2931332634
217.0	0.1215751986	0.29284013013
218.0	0.1214536234	0.29254729
219.0	0.12133216978	0.29225474271
220.0	0.12121083761	0.29196248797
221.0	0.12108962677	0.29167052548
222.0	0.12096853714	0.29137885496
223.0	0.12084756861	0.2910874761
224.0	0.12072672104	0.29079638862
225.0	0.12060599432	0.29050559224
226.0	0.12048538832	0.29021508664
227.0	0.12036490293	0.28992487156
228.0	0.12024453803	0.28963494669
229.0	0.12012429349	0.28934531174
230.0	0.1200041692	0.28905596643
231.0	0.11988416503	0.28876691046
232.0	0.11976428086	0.28847814355
233.0	0.11964451658	0.28818966541
234.0	0.11952487207	0.28790147574
235.0	0.11940534719	0.28761357427
236.0	0.11928594185	0.28732596069
237.0	0.11916665591	0.28703863473
238.0	0.11904748925	0.2867515961
239.0	0.11892844176	0.2864648445
240.0	0.11880951332	0.28617837966
241.0	0.11869070381	0.28589220128
242.0	0.1185720131	0.28560630907
243.0	0.11845344109	0.28532070277
244.0	0.11833498765	0.28503538206
245.0	0.11821665266	0.28475034668
246.0	0.11809843601	0.28446559633
247.0	0.11798033757	0.28418113074
248.0	0.11786235723	0.28389694961
249.0	0.11774449488	0.28361305266
250.0	0.11762675038	0.2833294396
251.0	0.11750912363	0.28304611016
252.0	0.11739161451	0.28276306405
253.0	0.11727422289	0.28248030099
254.0	0.11715694867	0.28219782069
255.0	0.11703979172	0.28191562287
256.0	0.11692275193	0.28163370725
257.0	0.11680582918	0.28135207354
258.0	0.11668902335	0.28107072147
259.0	0.11657233433	0.28078965074
260.0	0.11645576199	0.28050886109
261.0	0.11633930623	0.28022835223
262.0	0.11622296692	0.27994812388
263.0	0.11610674396	0.27966817576
264.0	0.11599063721	0.27938850758
265.0	0.11587464657	0.27910911907
266.0	0.11575877193	0.27883000995
267.0	0.11564301316	0.27855117994
268.0	0.11552737014	0.27827262876
269.0	0.11541184277	0.27799435613
270.0	0.11529643093	0.27771636178
271.0	0.1151811345	0.27743864542
272.0	0.11506595336	0.27716120677
273.0	0.11495088741	0.27688404556
274.0	0.11483593652	0.27660716152
275.0	0.11472110059	0.27633055436
276.0	0.11460637949	0.2760542238
277.0	0.11449177311	0.27577816958
278.0	0.11437728133	0.27550239141
279.0	0.11426290405	0.27522688902
280.0	0.11414864115	0.27495166213
281.0	0.11403449251	0.27467671047
282.0	0.11392045802	0.27440203376
283.0	0.11380653756	0.27412763172
284.0	0.11369273102	0.27385350409
285.0	0.11357903829	0.27357965059
286.0	0.11346545925	0.27330607094
287.0	0.11335199379	0.27303276487
288.0	0.1132386418	0.2727597321
289.0	0.11312540316	0.27248697237
290.0	0.11301227775	0.2722144854
291.0	0.11289926547	0.27194227091
292.0	0.11278636621	0.27167032864
293.0	0.11267357984	0.27139865831
294.0	0.11256090626	0.27112725965
295.0	0.11244834536	0.27085613239
296.0	0.11233589701	0.27058527626
297.0	0.11222356111	0.27031469098
298.0	0.11211133755	0.27004437629
299.0	0.11199922622	0.26977433192
300.0	0.11188722699	0.26950455759
301.0	0.11177533976	0.26923505303
302.0	0.11166356442	0.26896581797
303.0	0.11155190086	0.26869685216
304.0	0.11144034896	0.2684281553
305.0	0.11132890861	0.26815972715
306.0	0.1112175797	0.26789156742
307.0	0.11110636212	0.26762367585
308.0	0.11099525576	0.26735605218
309.0	0.1108842605	0.26708869613
310.0	0.11077337624	0.26682160743
311.0	0.11066260287	0.26655478582
312.0	0.11055194026	0.26628823104
313.0	0.11044138832	0.26602194281
314.0	0.11033094693	0.26575592086
315.0	0.11022061599	0.26549016494
316.0	0.11011039537	0.26522467478
317.0	0.11000028498	0.2649594501
318.0	0.10989028469	0.26469449065
319.0	0.10978039441	0.26442979616
320.0	0.10967061401	0.26416536637
321.0	0.1095609434	0.263901201
322.0	0.10945138245	0.2636372998
