cycle	plasticDegradationEstrategy3-dPCA_10	defaultModel-3-consumoSeparado_10
123.0	0.14277946723	0.26347783695
124.0	0.14263668776	0.26321435911
125.0	0.14249405108	0.26580921456
126.0	0.14235155703	0.26600403141
127.0	0.14220920547	0.26846327202
128.0	0.14206699626	0.26830778592
129.0	0.14192492927	0.27095285408
130.0	0.14178300434	0.27077529905
131.0	0.14164122133	0.27344469278
132.0	0.14149958011	0.27321471659
133.0	0.14135808053	0.27590815892
134.0	0.14121672245	0.27565940053
135.0	0.14107550573	0.27837694337
136.0	0.14093443022	0.27809856643
137.0	0.14079349579	0.27782046786
138.0	0.1406527023	0.28055931523
139.0	0.14051204959	0.28029002284
140.0	0.14037153754	0.28298507046
141.0	0.14023116601	0.28270208539
142.0	0.14009093484	0.2824193833
143.0	0.13995084391	0.28515725347
144.0	0.13981089306	0.28487209622
145.0	0.13967108217	0.28458722412
146.0	0.13953141109	0.28728120308
147.0	0.13939187968	0.2870226745
148.0	0.1392524878	0.28957644989
149.0	0.13911323531	0.28946647194
150.0	0.13897412207	0.29184341269
151.0	0.13883514795	0.29190992598
152.0	0.1386963128	0.29409123239
153.0	0.13855761649	0.29434438036
154.0	0.13841905887	0.29632817564
155.0	0.13828063982	0.29676249399
156.0	0.13814235918	0.29856070628
157.0	0.13800421682	0.29915898528
158.0	0.1378662126	0.30079301792
159.0	0.13772834639	0.30153085858
160.0	0.13759061804	0.30302706025
161.0	0.13745302742	0.30387719673
162.0	0.13731557439	0.30526292119
163.0	0.13717825882	0.30619867887
164.0	0.13704108056	0.30749938835
165.0	0.13690403948	0.3084969971
166.0	0.13676713544	0.30973452927
167.0	0.13663036831	0.31077431221
168.0	0.13649373794	0.31196617976
169.0	0.1363572442	0.31239268949
170.0	0.13622088696	0.3120802968
171.0	0.13608466607	0.3117682165
172.0	0.1359485814	0.31145644828
173.0	0.13581263282	0.31114499184
174.0	0.13567682019	0.31083384684
175.0	0.13554114337	0.310523013
176.0	0.13540560222	0.31021248998
177.0	0.13527019662	0.30990227749
178.0	0.13513492643	0.30959237522
179.0	0.1349997915	0.30928278284
180.0	0.13486479171	0.30897350006
181.0	0.13472992692	0.30866452656
182.0	0.13459519699	0.30835586203
183.0	0.13446060179	0.30804750617
184.0	0.13432614119	0.30773945866
185.0	0.13419181505	0.3074317192
186.0	0.13405762323	0.30712428749
187.0	0.13392356561	0.3068171632
188.0	0.13378964205	0.30651034603
189.0	0.1336558524	0.30620383569
190.0	0.13352219655	0.30589763185
191.0	0.13338867435	0.30559173422
192.0	0.13325528568	0.30528614249
193.0	0.13312203039	0.30498085634
194.0	0.13298890836	0.30467587549
195.0	0.13285591946	0.30437119961
196.0	0.13272306354	0.30406682841
197.0	0.13259034047	0.30376276158
198.0	0.13245775013	0.30345899882
199.0	0.13232529238	0.30315553982
200.0	0.13219296709	0.30285238428
201.0	0.13206077412	0.3025495319
202.0	0.13192871335	0.30224698237
203.0	0.13179678464	0.30194473539
204.0	0.13166498785	0.30164279065
205.0	0.13153332286	0.30134114786
206.0	0.13140178954	0.30103980671
207.0	0.13127038775	0.30073876691
208.0	0.13113911736	0.30043802814
209.0	0.13100797825	0.30013759011
210.0	0.13087697027	0.29983745252
211.0	0.1307460933	0.29953761507
212.0	0.1306153472	0.29923807745
213.0	0.13048473186	0.29893883938
214.0	0.13035424712	0.29863990054
215.0	0.13022389288	0.29834126064
216.0	0.13009366898	0.29804291937
217.0	0.12996357532	0.29774487646
218.0	0.12983361174	0.29744713158
219.0	0.12970377813	0.29714968445
220.0	0.12957407435	0.29685253476
221.0	0.12944450028	0.29655568223
222.0	0.12931505578	0.29625912655
223.0	0.12918574072	0.29596286742
224.0	0.12905655498	0.29566690455
225.0	0.12892749842	0.29537123765
226.0	0.12879857093	0.29507586641
227.0	0.12866977235	0.29478079054
228.0	0.12854110258	0.29448600975
229.0	0.12841256148	0.29419152374
230.0	0.12828414892	0.29389733222
231.0	0.12815586477	0.29360343489
232.0	0.1280277089	0.29330983145
233.0	0.1278996812	0.29301652162
234.0	0.12777178151	0.2927235051
235.0	0.12764400973	0.29243078159
236.0	0.12751636572	0.29213835081
237.0	0.12738884936	0.29184621246
238.0	0.12726146051	0.29155436625
239.0	0.12713419905	0.29126281188
240.0	0.12700706485	0.29097154907
241.0	0.12688005778	0.29068057752
242.0	0.12675317773	0.29038989694
243.0	0.12662642455	0.29009950705
244.0	0.12649979812	0.28980940754
245.0	0.12637329833	0.28951959813
246.0	0.12624692503	0.28923007853
247.0	0.1261206781	0.28894084846
248.0	0.12599455742	0.28865190761
249.0	0.12586856287	0.2883632557
250.0	0.1257426943	0.28807489244
251.0	0.12561695161	0.28778681755
252.0	0.12549133466	0.28749903073
253.0	0.12536584332	0.2872115317
254.0	0.12524047748	0.28692432017
255.0	0.125115237	0.28663739585
256.0	0.12499012177	0.28635075846
257.0	0.12486513164	0.2860644077
258.0	0.12474026651	0.28577834329
259.0	0.12461552625	0.28549256495
260.0	0.12449091072	0.28520707238
261.0	0.12436641981	0.28492186531
262.0	0.12424205339	0.28463694344
263.0	0.12411781134	0.2843523065
264.0	0.12399369352	0.28406795419
265.0	0.12386969983	0.28378388624
266.0	0.12374583013	0.28350010235
267.0	0.1236220843	0.28321660225
268.0	0.12349846222	0.28293338565
269.0	0.12337496375	0.28265045226
270.0	0.12325158879	0.28236780181
271.0	0.1231283372	0.28208543401
272.0	0.12300520886	0.28180334858
273.0	0.12288220366	0.28152154523
274.0	0.12275932145	0.28124002368
275.0	0.12263656213	0.28095878366
276.0	0.12251392557	0.28067782487
277.0	0.12239141164	0.28039714705
278.0	0.12226902023	0.2801167499
279.0	0.12214675121	0.27983663315
280.0	0.12202460446	0.27955679652
281.0	0.12190257986	0.27927723972
282.0	0.12178067728	0.27899796248
283.0	0.1216588966	0.27871896452
284.0	0.1215372377	0.27844024556
285.0	0.12141570046	0.27816180531
286.0	0.12129428476	0.2778836435
287.0	0.12117299048	0.27760575986
288.0	0.12105181749	0.2773281541
289.0	0.12093076567	0.27705082595
290.0	0.1208098349	0.27677377512
291.0	0.12068902507	0.27649700135
292.0	0.12056833604	0.27622050434
293.0	0.12044776771	0.27594428384
294.0	0.12032731994	0.27566833956
295.0	0.12020699262	0.27539267122
296.0	0.12008678563	0.27511727855
297.0	0.11996669884	0.27484216127
298.0	0.11984673214	0.27456731911
299.0	0.11972688541	0.27429275179
300.0	0.11960715853	0.27401845904
301.0	0.11948755137	0.27374444058
302.0	0.11936806382	0.27347069614
303.0	0.11924869575	0.27319722544
304.0	0.11912944706	0.27292402821
305.0	0.11901031761	0.27265110419
306.0	0.11889130729	0.27237845308
307.0	0.11877241599	0.27210607463
308.0	0.11865364357	0.27183396855
309.0	0.11853498993	0.27156213459
310.0	0.11841645494	0.27129057245
311.0	0.11829803848	0.27101928188
312.0	0.11817974044	0.2707482626
313.0	0.1180615607	0.27047751433
314.0	0.11794349914	0.27020703682
315.0	0.11782555564	0.26993682978
316.0	0.11770773009	0.26966689295
317.0	0.11759002236	0.26939722606
318.0	0.11747243233	0.26912782883
319.0	0.1173549599	0.26885870101
320.0	0.11723760494	0.2685898423
321.0	0.11712036734	0.26832125246
322.0	0.11700324697	0.26805293121
