cycle	plasticDegradationEstrategy3-dPCA_10	defaultModel-3-consumoSeparado_10
56.0	0.15046185001	0.27742843617
57.0	0.15031138816	0.27715100774
58.0	0.15016107677	0.27988325534
59.0	0.15001091569	0.28009479628
60.0	0.14986090477	0.28268192693
61.0	0.14971104387	0.28252125409
62.0	0.14956133283	0.28530644338
63.0	0.14941177149	0.2851215982
64.0	0.14926235972	0.28793242257
65.0	0.14911309736	0.28769332024
66.0	0.14896398426	0.2905294975
67.0	0.14881502028	0.290269553
68.0	0.14866620526	0.29313112763
69.0	0.14851753905	0.2928379965
70.0	0.14836902152	0.29254515851
71.0	0.14822065249	0.29542916682
72.0	0.14807243184	0.29515074575
73.0	0.14792435941	0.29798832805
74.0	0.14777643505	0.29769033972
75.0	0.14762865862	0.29739264938
76.0	0.14748102996	0.3002805218
77.0	0.14733354893	0.29998024128
78.0	0.14718621538	0.29968026104
79.0	0.14703902916	0.30252174509
80.0	0.14689199013	0.30224522291
81.0	0.14674509814	0.30494284825
82.0	0.14659835305	0.30481952617
83.0	0.14645175469	0.30733355331
84.0	0.14630530294	0.30739408577
85.0	0.14615899763	0.30970345606
86.0	0.14601283864	0.30995975857
87.0	0.1458668258	0.31206133646
88.0	0.14572095897	0.31250870734
89.0	0.14557523801	0.31441413753
90.0	0.14542966278	0.31503522042
91.0	0.14528423311	0.31676643497
92.0	0.14513894888	0.31753598634
93.0	0.14499380993	0.31912043219
94.0	0.14484881612	0.32000990293
95.0	0.1447039673	0.32147634114
96.0	0.14455926334	0.32245758528
97.0	0.14441470407	0.32383296458
98.0	0.14427028937	0.32488075527
99.0	0.14412601908	0.32618830847
100.0	0.14398189306	0.3272816635
101.0	0.14383791117	0.32854010397
102.0	0.14369407326	0.3296626364
103.0	0.14355037918	0.33088617966
104.0	0.1434068288	0.33202578168
105.0	0.14326342198	0.33322467653
106.0	0.14312015855	0.33437284114
107.0	0.1429770384	0.33555413249
108.0	0.14283406136	0.33670515529
109.0	0.1426912273	0.33787347679
110.0	0.14254853607	0.33902369767
111.0	0.14240598753	0.34018197445
112.0	0.14226358154	0.34132914252
113.0	0.14212131796	0.34247915221
114.0	0.14197919665	0.34362193985
115.0	0.14183721745	0.34476472589
116.0	0.14169538023	0.34590238278
117.0	0.14155368485	0.3470385396
118.0	0.14141213117	0.348170661
119.0	0.14127071903	0.34930051976
120.0	0.14112944832	0.3504268995
121.0	0.14098831887	0.35155064302
122.0	0.14084733055	0.35267118466
123.0	0.14070648322	0.35378891533
124.0	0.14056577674	0.35490358081
125.0	0.14042521096	0.35601535895
126.0	0.14028478575	0.35712414022
127.0	0.14014450096	0.35823000492
128.0	0.14000435646	0.3593329088
129.0	0.1398643521	0.36043288877
130.0	0.13972448775	0.3615299292
131.0	0.13958476326	0.36262404824
132.0	0.1394451785	0.36371524247
133.0	0.13930573332	0.36480352213
134.0	0.13916642759	0.36588888887
135.0	0.13902726116	0.3669713497
136.0	0.1388882339	0.36805090829
137.0	0.13874934567	0.36912757037
138.0	0.13861059632	0.37020134041
139.0	0.13847198572	0.37127222363
140.0	0.13833351374	0.3723402248
141.0	0.13819518023	0.37340534895
142.0	0.13805698504	0.37446760095
143.0	0.13791892806	0.37552698576
144.0	0.13778100913	0.37658350828
145.0	0.13764322812	0.37763717345
146.0	0.13750558489	0.37868798616
147.0	0.13736807931	0.37973595134
148.0	0.13723071123	0.38078107388
149.0	0.13709348052	0.3818233587
150.0	0.13695638704	0.38286281068
151.0	0.13681943065	0.38389943473
152.0	0.13668261122	0.38493323572
153.0	0.13654592861	0.38596421856
154.0	0.13640938268	0.38699238812
155.0	0.1362729733	0.38801774927
156.0	0.13613670033	0.3890403069
157.0	0.13600056362	0.38914499642
158.0	0.13586456306	0.38875585142
159.0	0.1357286985	0.38836709557
160.0	0.1355929698	0.38797872848
161.0	0.13545737683	0.38759074975
162.0	0.13532191945	0.387203159
163.0	0.13518659753	0.38681595584
164.0	0.13505141094	0.38642913988
165.0	0.13491635953	0.38604271074
166.0	0.13478144317	0.38565666803
167.0	0.13464666172	0.38527101137
168.0	0.13451201506	0.38488574035
169.0	0.13437750305	0.38450085461
170.0	0.13424312554	0.38411635376
171.0	0.13410888242	0.38373223741
172.0	0.13397477353	0.38334850517
173.0	0.13384079876	0.38296515666
174.0	0.13370695796	0.38258219151
175.0	0.133573251	0.38219960931
176.0	0.13343967775	0.38181740971
177.0	0.13330623808	0.3814355923
178.0	0.13317293184	0.3810541567
179.0	0.13303975891	0.38067310255
180.0	0.13290671915	0.38029242944
181.0	0.13277381243	0.37991213701
182.0	0.13264103862	0.37953222488
183.0	0.13250839758	0.37915269265
184.0	0.13237588918	0.37877353996
185.0	0.13224351329	0.37839476642
186.0	0.13211126978	0.37801637165
187.0	0.13197915851	0.37763835528
188.0	0.13184717935	0.37726071693
189.0	0.13171533217	0.37688345621
190.0	0.13158361684	0.37650657275
191.0	0.13145203322	0.37613006618
192.0	0.13132058119	0.37575393611
193.0	0.13118926061	0.37537818218
194.0	0.13105807134	0.375002804
195.0	0.13092701327	0.37462780119
196.0	0.13079608626	0.37425317339
197.0	0.13066529017	0.37387892022
198.0	0.13053462488	0.3735050413
199.0	0.13040409026	0.37313153626
200.0	0.13027368617	0.37275840472
201.0	0.13014341248	0.37238564632
202.0	0.13001326907	0.37201326067
203.0	0.1298832558	0.37164124741
204.0	0.12975337255	0.37126960616
205.0	0.12962361917	0.37089833655
206.0	0.12949399555	0.37052743822
207.0	0.12936450156	0.37015691078
208.0	0.12923513706	0.36978675387
209.0	0.12910590192	0.36941696712
210.0	0.12897679602	0.36904755015
211.0	0.12884781922	0.3686785026
212.0	0.1287189714	0.3683098241
213.0	0.12859025243	0.36794151427
214.0	0.12846166218	0.36757357276
215.0	0.12833320052	0.36720599918
216.0	0.12820486732	0.36683879319
217.0	0.12807666245	0.36647195439
218.0	0.12794858579	0.36610548244
219.0	0.1278206372	0.36573937696
220.0	0.12769281656	0.36537363758
221.0	0.12756512375	0.36500826394
222.0	0.12743755862	0.36464325568
223.0	0.12731012106	0.36427861242
224.0	0.12718281094	0.36391433381
225.0	0.12705562813	0.36355041948
226.0	0.1269285725	0.36318686906
227.0	0.12680164393	0.36282368219
228.0	0.12667484229	0.3624608585
229.0	0.12654816744	0.36209839765
230.0	0.12642161928	0.36173629925
231.0	0.12629519766	0.36137456295
232.0	0.12616890246	0.36101318839
233.0	0.12604273356	0.3606521752
234.0	0.12591669082	0.36029152302
235.0	0.12579077413	0.3599312315
236.0	0.12566498336	0.35957130027
237.0	0.12553931838	0.35921172897
238.0	0.12541377906	0.35885251724
239.0	0.12528836528	0.35849366472
240.0	0.12516307691	0.35813517106
241.0	0.12503791384	0.35777703589
242.0	0.12491287592	0.35741925885
243.0	0.12478796305	0.35706183959
244.0	0.12466317508	0.35670477775
245.0	0.12453851191	0.35634807297
246.0	0.1244139734	0.3559917249
247.0	0.12428955942	0.35563573318
248.0	0.12416526986	0.35528009744
249.0	0.12404110459	0.35492481735
250.0	0.12391706349	0.35456989253
251.0	0.12379314643	0.35421532264
252.0	0.12366935328	0.35386110731
253.0	0.12354568393	0.35350724621
254.0	0.12342213824	0.35315373896
255.0	0.1232987161	0.35280058522
256.0	0.12317541739	0.35244778463
257.0	0.12305224197	0.35209533685
258.0	0.12292918973	0.35174324151
259.0	0.12280626054	0.35139149827
260.0	0.12268345428	0.35104010677
261.0	0.12256077082	0.35068906667
262.0	0.12243821005	0.3503383776
263.0	0.12231577184	0.34998803922
264.0	0.12219345607	0.34963805118
265.0	0.12207126262	0.34928841313
266.0	0.12194919135	0.34893912472
267.0	0.12182724216	0.34859018559
268.0	0.12170541492	0.34824159541
269.0	0.1215837095	0.34789335381
270.0	0.12146212579	0.34754546046
271.0	0.12134066367	0.347197915
272.0	0.12121932301	0.34685071708
273.0	0.12109810368	0.34650386637
274.0	0.12097700558	0.3461573625
275.0	0.12085602857	0.34581120514
276.0	0.12073517254	0.34546539393
277.0	0.12061443737	0.34511992854
278.0	0.12049382293	0.34477480861
279.0	0.12037332911	0.3444300338
280.0	0.12025295578	0.34408560377
281.0	0.12013270283	0.34374151816
282.0	0.12001257012	0.34339777665
283.0	0.11989255755	0.34305437887
284.0	0.119772665	0.34271132449
285.0	0.11965289233	0.34236861317
286.0	0.11953323944	0.34202624455
287.0	0.1194137062	0.34168421831
288.0	0.11929429249	0.34134253409
289.0	0.1191749982	0.34100119156
290.0	0.1190558232	0.34066019036
291.0	0.11893676738	0.34031953017
292.0	0.11881783061	0.33997921064
293.0	0.11869901278	0.33963923143
294.0	0.11858031377	0.3392995922
295.0	0.11846173345	0.33896029261
296.0	0.11834327172	0.33862133232
297.0	0.11822492845	0.33828271098
298.0	0.11810670352	0.33794442827
299.0	0.11798859682	0.33760648385
300.0	0.11787060822	0.33726887736
301.0	0.11775273761	0.33693160848
302.0	0.11763498488	0.33659467688
303.0	0.11751734989	0.3362580822
304.0	0.11739983254	0.33592182412
305.0	0.11728243271	0.33558590229
306.0	0.11716515028	0.33525031639
307.0	0.11704798512	0.33491506607
308.0	0.11693093714	0.33458015101
309.0	0.1168140062	0.33424557086
310.0	0.1166971922	0.33391132529
311.0	0.116580495	0.33357741396
312.0	0.11646391451	0.33324383655
313.0	0.11634745059	0.33291059271
314.0	0.11623110314	0.33257768212
315.0	0.11611487204	0.33224510444
316.0	0.11599875717	0.33191285933
317.0	0.11588275841	0.33158094647
318.0	0.11576687565	0.33124936553
319.0	0.11565110878	0.33091811616
320.0	0.11553545767	0.33058719804
321.0	0.11541992221	0.33025661085
322.0	0.11530450229	0.32992635423
